Unique Lake,Latitude,Longitude,Lake Name
MEX11605,18.89432,-99.1503,LAGOON OF HUEYAPAN (EL TEXCAL) 1
MEX11606,18.89475,-99.15058,LAGOON OF HUEYAPAN (EL TEXCAL) 2
MEX11607,18.89522,-99.14956,LAGOON OF HUEYAPAN (EL TEXCAL) 3
MEX11812,18.90425,-98.16672,MANUEL AVILA CAMACHO DAM 6
MEX11463,18.91068,-98.18208,MANUEL AVILA CAMACHO 5 DAM
MEX11808,18.91253,-98.10851,MANUEL AVILA CAMACHO (TOMA WORK) P1 (32)
MEX11103,18.91745,-103.77939,LAGOON OF ALCUZAHUE
MEX11464,18.92408,-98.19187,MANUEL AVILA CAMACHO 1 DAM
MEX11608,18.93273,-88.16187,LAGOON BACALAR 3
MEX11102,18.96285,-90.71163,AQUILES SERDAN LAGOON
MEX11609,19.04234,-104.25948,LAGUNA DE CUYUTLAN 14 (ARROYO LAS ADJUNTAS)
MEX11610,19.05127,-99.31483,LAGOONS OF ZEMPOALA 1
MEX11611,19.05462,-99.31622,LAGOONS OF ZEMPOALA 2
MEX11789,19.06226,-99.31787,LAGOONS OF ZEMPOALA 3
MEX11612,19.14006,-96.15878,TEMBLADERAS (DRAIN G)
MEX11827,19.14039,-99.50359,CIENEGAS DE LERMA 1
MEX11085,19.145,-96.152,OLMECA LAGOON (INTERDUNARY LAGOON SYSTEM)
MEX11081,19.1462,-88.17097,NOH-BEC
MEX11509,19.15518,-99.49633,LAGOON OF ALMOLOYA DEL RIO
MEX11510,19.15527,-99.49637,LAG. FROM ALMOLOYA DEL RIO
MEX11795,19.16982,-96.1706,LAGOON DOS CAMINOS
MEX11495,19.17248,-97.7592,LAGUNA SANTIAGO OVANDO
MEX11613,19.17455,-100.2229,COLORINES 2 DAM
MEX11373,19.18,-100.1351,VALLE DE BRAVO 5 DAM
MEX11374,19.1807,-100.1594,VALLE DE BRAVO 2 DAM
MEX11375,19.194,-100.1519,VALLE DE BRAVO DAM 3
MEX11377,19.2045,-100.1748,VALLE DE BRAVO 1 DAM
MEX11614,19.20483,-96.17693,LAGOON LIZARDS
MEX11847,19.2078,-100.1801,VALLE DE BRAVO DAM CURTAIN
MEX11615,19.20932,-96.17719,LAGUNA LAGARTOS EXIT
MEX11376,19.2147,-100.1495,VALLE DE BRAVO 4 DAM
MEX11616,19.21598,-100.19485,TILOXTOC DAM CURTAIN
MEX11850,19.23861,-99.49746,CIENEGAS DE LERMA 2
MEX11101,19.2559,-96.262009,LAGOON SAN JULIAN
MEX11790,19.26631,-99.006995,LAKE LOS REYES
MEX11616,19.27186,-99.063868,LACUSTRE SYSTEM OF XOCHIMILCO AND SAN GREGORIO ATL
MEX11563,19.2846,-99.102,Xochimilco
MEX11868,19.318036,-99.172625,La Cantera Oriente
MEX11617,19.3589,-99.4959,CIENEGAS DE LERMA 3
MEX11840,19.38807,-100.42111,THE FOREST 1 DAM
MEX11618,19.38991,-105.02732,CHAMELA-CUIXMALA BIOSPHERE RESERVE 2
MEX11821,19.39097,-100.39923,THE FOREST DAM 3
MEX11349,19.39301,-100.41318,THE FOREST 2 DAM
MEX11829,19.4006,-96.325,LAGUNA CABANA CENTRO
MEX11801,19.40604,-96.326757,LAGOON CABANA MOUTH
MEX11831,19.4136,-103.67449,LAGOON CARRIZALILLOS
USA23653,19.42053,-155.912,"Anchialine Pond 3 at Honaunau, HI"
USA23401,19.42074,-155.9116,"Anchialine Pond 2 at Honaunau, HI"
USA23314,19.42099,-155.9114,"Anchialine Pond 1 at Honaunau, HI"
MEX11466,19.43392,-101.74389,LAKE ZIRAHUEN CENTER
MEX11619,19.44056,-101.72353,LAKE ZIRAHUEN - ENTRANCE 1
MEX11504,19.44394,-99.7896,IGNACIO RAMIREZ DAM 2
MEX11503,19.44514,-99.79881,IGNACIO RAMIREZ DAM 1
MEX11465,19.44959,-101.73332,LAKE ZIRAHUEN MAIN SPRING
MEX11620,19.45381,-101.73962,LAKE ZIRAHUEN - ENTRANCE 2
MEX11508,19.45484,-99.99575,VILLA VICTORIA 2 DAM
MEX11867,19.45778,-98.98728,LAKE NABOR CARRILLO 1
MEX11507,19.45822,-99.99081,VILLA VICTORIA 3 DAM
MEX11621,19.46118,-103.70843,LA MARIA LAGOON
MEX11813,19.46159,-100.05466,VILLA VICTORIA 1 DAM
MEX11505,19.4621,-99.77581,IGNACIO RAMIREZ DAM 3
MEX11506,19.46325,-99.99544,VILLA VICTORIA 4 DAM
MEX11845,19.48099,-98.959412,LAKE NABOR CARRILLO 2
MEX11475,19.52578,-101.2478,UMECUARO DAM 2
MEX11815,19.5269,-99.2605,MADIN DAM 3
MEX11494,19.5282,-99.26401,MADIN DAM 2
MEX11476,19.53011,-101.25336,UMECUARO DAM
MEX11493,19.5324,-99.2675,MADIN 1 DAM
MEX11622,19.54011,-96.86014,LAGOON CASTILLO
MEX11837,19.54374,-101.61696,PATZCUARO MAIN SPRING
MEX11499,19.54797,-98.184083,ATLANGA AIRPORT DAM (SAN JOSE ATLANGA 4 DAM)
MEX11623,19.55228,-98.168306,ATLANGA ZACAPEXCO DAM (SAN JOSE ATLANGA 6 DAM)
MEX11457,19.55587,-101.62695,PATZCUARO (JANITZIO - PATZCUARO)
MEX11624,19.55642,-98.200639,ATLANGA CORTINA DAM (ATLANGATEPEC DAM 3)
MEX11787,19.55963,-101.61298,LAKE OF PATZCUARO 1
MEX11500,19.56003,-98.170472,ATLANGA ZAHUAPAN DAM (SAN JOSE ATLANGA 5 DAM)
MEX11501,19.56172,-98.186333,ATLANGA CENTRO ORIENTE DAM (SAN JOSE ATLANGA 7 DAM
MEX11496,19.56984,-100.60876,AUGUST THE CHAPELS
MEX11448,19.57031,-101.65878,LAKE OF PATZCUARO 2
MEX11502,19.57067,-98.186583,SANTA CLARA OZUMBA ATLANGA DAM (SAN JOSE ATLANGA 2
MEX11446,19.57213,-101.65358,PATZCUARO SENO JANITZIO
MEX11625,19.57375,-98.191806,ATLANGA LA HERRADURA Dam (SAN JOSE ATLANGA 3 Dam)
MEX11809,19.57889,-100.60937,AGOSTITLAN CORTINA
MEX11458,19.59046,-101.68867,PATZCUARO SINE OF ERONGARICUARO
MEX11443,19.59165,-101.63129,LAKE OF PATZCUARO
MEX11450,19.59596,-101.68131,LAKE OF PATZCUARO 3
MEX11445,19.60226,-101.64755,PATZCUARO AREA OF ISLANDS
MEX11435,19.60348,-101.28352,COINTZIO 1 DAM
MEX11432,19.6085,-101.27713,COINTZIO 2 DAM
MEX11497,19.61578,-100.68828,PUCUATO CENTER
MEX11433,19.61816,-101.26205,COINTZIO 3 DAM
MEX11824,19.61868,-99.98378,TEPETITLAN 2 DAM
MEX11498,19.62087,-100.68501,PUCUATO CORTINA
MEX11436,19.622,-101.256,Cointzio reservoir
MEX11481,19.6234,-99.2499,GUADALUPE 4 DAM
MEX11434,19.62962,-101.25845,COINTZIO 4 DAM
MEX11482,19.63001,-99.25723,GUADALUPE 2 DAM
MEX11452,19.63241,-101.6563,LAKE OF PATZCUARO 4
MEX11483,19.63323,-99.26012,GUADALUPE 1 DAM
MEX11480,19.63405,-99.25247,GUADALUPE 3 DAM
MEX11626,19.63797,-99.96533,TEPETITLAN 1 DAM
MEX11447,19.6383,-101.58716,LAKE OF PATZCUARO 5
MEX11451,19.63981,-101.60831,PATZCUARO LAKE NECK
MEX11453,19.64727,-101.57868,PATZCUARO SENO QUIROGA
MEX11455,19.64891,-101.63602,LAKE OF PATZCUARO 7
MEX11444,19.6512,-101.55167,LAKE OF PATZCUARO 6
MEX11802,19.6609,-99.96128,TEPETITLAN 3 DAM
MEX11454,19.66582,-101.58576,LAKE OF PATZCUARO 8
MEX11449,19.67497,-101.61774,LAKE OF PATZCUARO 9
MEX11456,19.68046,-101.60502,LAKE OF PATZCUARO 10
MEX11324,19.74108,-103.48045,LAGOON OF ZAPOTLAN 3
MEX11627,19.76349,-103.49005,LAGOON OF ZAPOTLAN 2
MEX11325,19.76959,-103.48205,LAGOON OF ZAPOTLAN 1
MEX11803,19.76984,-100.14367,BROCKMAN DAM 1
MEX11816,19.7699,-100.14576,BROCKMAN 2 DAM
MEX11796,19.77555,-100.14488,LA VICTORIA DAM 1
MEX11810,19.77593,-100.14494,VICTORIA DAM 2
MEX11861,19.78936,-99.15934,LAKE OF ZUMPANGO 1
MEX11628,19.79872,-103.33909,PREY VISTA BEAUTIFUL CURTAIN
MEX11862,19.80577,-99.13083,LAKE OF ZUMPANGO 2
MEX11629,19.80654,-103.33736,DAM VISTA HERMOSA CENTRO
MEX11096,19.81105,-88.72907,CHICHANKANAB LAGOON 1
MEX11630,19.81552,-103.33922,DAM VISTA BEAUTIFUL ENTRANCE
MEX11424,19.82353,-101.78477,LAGOON OF ZACAPU 1
MEX11513,19.82381,-99.78669,LAKE FRANCISCO JOSE TRINIDAD FABELA 2
MEX11814,19.82565,-101.77807,LAGOON OF ZACAPU 2
MEX11805,19.82631,-101.7894,LAGOON OF ZACAPU 3
MEX11512,19.82863,-99.78794,LAKE FRANCISCO JOSE TRINIDAD FABELA 1
MEX11477,19.83476,-99.385347,COTINE
MEX11478,19.83532,-99.407341,SAN LUIS LOMA ALTA
MEX11817,19.83536,-100.87892,MALPAIS CORTINA DAM
MEX11806,19.84471,-98.39931,TULTENGO LAGUNA DE TECOCOMULCO
MEX11797,19.86751,-98.36839,THE ISLETA LAGUNA DE TECOCOMULCO
MEX11798,19.86899,-98.39119,THALIMEDES LAGUNA TECOCOMULCO
MEX11631,19.87478,-105.35649,LAGUNA SAN JUAN 2
MEX11632,19.87766,-88.77064,LAGOON OF CHICHANKANAB 2
MEX11633,19.87817,-105.36112,LAGUNA SAN JUAN 1
MEX11855,19.88168,-100.9399,CUITZEO STATION QUERENDARO
MEX11634,19.9002,-103.78901,EL NOGAL CORTINA DAM
MEX11635,19.90214,-102.20918,LAKE CAMECUARO 1
MEX11636,19.90331,-102.21133,LAKE OF CAMECUARO 2
MEX11791,19.90702,-101.76656,THE POOL OF THORNS 1
MEX11792,19.90735,-101.76713,THE POOL OF THORNS 2
MEX11437,19.90832,-103.78851,EL NOGAL I Dam
MEX11637,19.91097,-102.20572,LAKE CAMECUARO 3
MEX11261,19.91337,-104.05975,Basilio Vadillo
MEX11438,19.91709,-103.77848,EL NOGAL II Dam
MEX11835,19.92565,-101.13985,CUITZEO FRONT CUITZEO
MEX11638,19.93008,-100.85033,LAKE CUITZEO 7
MEX11391,19.93115,-101.13134,Cuitzeo
MEX11092,19.94712,-88.76451,CHICHANKANAB LAGOON 3
MEX11385,19.95101,-100.89322,LAKE CUITZEO 9
MEX11386,19.95696,-100.94225,LAKE CUITZEO 11
MEX11639,19.95836,-97.4472,LA SOLEDAD DAM
MEX11366,19.96146,-102.13694,UREPETIRO DAM
MEX11818,19.96261,-99.31116,REQUENA DAMAGE WORK (OTPR)
MEX11281,19.97562,-104.36854,TRIGOMIL CORTINA DAM
MEX11849,19.98027,-101.00118,CUITZEO LA ORTIGA
MEX11282,19.98527,-104.36499,TRIGOMIL CENTRO DAM
MEX11283,19.98811,-104.34454,TRIGOMIL DAM ENTRANCE
MEX11165,19.99715,-105.12685,CORTINA PEÑAS CAJON DAM
MEX11859,19.9988,-100.22901,TEPUXTEPEC 6 DAM
MEX11166,20.00335,-105.11249,DAM CAJON DE PEÑAS 3
MEX11511,20.00697,-99.70754,HUAPANGO 1 DAM
MEX11167,20.00724,-105.14166,DAM CAJON DE PEÑAS 1
MEX11168,20.0112,-105.08454,DAM CAJON DE PEÑAS 5
MEX11484,20.01147,-100.21156,TEPUXTEPEC DAM 7
MEX11169,20.01578,-105.12767,DAM CAJON DE PEÑAS 4
MEX11485,20.02403,-100.24382,TEPUXTEPEC 4 DAM
MEX11170,20.02698,-105.13967,DAM CAJON DE PEÑAS 2
MEX11640,20.02808,-98.282207,HUEYAPAN LAGOON SPRING
MEX11486,20.03135,-100.26426,TEPUXTEPEC 2 DAM
MEX11303,20.03691,-104.31958,TACOTAN CORTINA DAM
MEX11304,20.03868,-104.30647,TACOTAN CENTRO DAM
MEX11397,20.04113,-100.63615,SOLIS 3 DAM
MEX11844,20.04692,-99.69695,HUAPANGO DAM CURTAIN
MEX11489,20.0512,-100.19621,TEPUXTEPEC 1 DAM
MEX11843,20.05221,-100.66697,SOLIS 1 DAM
MEX11641,20.05229,-99.70128,HUAPANGO 2 DAM
MEX11487,20.05321,-100.21818,TEPUXTEPEC DAM
MEX11402,20.05404,-100.58251,SOLIS 6 DAM
MEX11488,20.05604,-100.21207,TEPUXTEPEC 8 DAM
MEX11305,20.0596,-104.31423,TACOTAN ENTRANCE DAM
MEX11399,20.06526,-100.63361,SOLIS 2 DAM
MEX11401,20.07576,-100.57757,SOLIS 5 DAM
MEX11853,20.07715,-99.348361,ENDHÓ 4 DAM
MEX11400,20.07873,-100.54172,SOLIS 7 DAM
MEX11492,20.08338,-100.27539,TEPUXTEPEC 3 BIS DAM
MEX11490,20.08398,-100.24456,TEPUXTEPEC 5 DAM
MEX11398,20.08571,-100.61889,SOLIS 4 DAM
MEX11491,20.09001,-100.24848,TEPUXTEPEC 3 DAM
MEX11358,20.09815,-101.73778,MELCHOR OCAMPO 2 DAM
MEX11852,20.11086,-99.85493,CURTAIN DAM COFRADIA
MEX11441,20.12629,-99.358164,ENDHÓ DAM 3
MEX11359,20.12715,-101.7256,MELCHOR OCAMPO 1 DAM
MEX11470,20.12749,-98.14241,TEJOCOTAL LAGOON 2
MEX11471,20.1352,-98.12936,LAGOON OF TEJOCOTAL 1
MEX11439,20.1451,-99.364931,ENDHÓ 2 DAM
MEX11469,20.14794,-98.39377,LAGOON OF ZUPITLAN 2
MEX11440,20.15304,-99.3606,ENDHÓ DAM 1
MEX11467,20.15736,-98.1358,OMILTEMETL 1 DAM
MEX11514,20.16492,-98.75667,LA ESTANZUELA 1 DAM
MEX11515,20.16694,-98.755722,LA ESTANZUELA DAM 2
MEX11468,20.17025,-98.1394,OMILTEMETL 2 DAM
MEX11822,20.17222,-98.7315,JARAMILLO 1
MEX11326,20.18333,-103.12389,Chapala
MEX11292,20.194,-97.98532,SYSTEM OF DAMS AND BIOLOGICAL CORRIDORS OF THE NEC
MEX11293,20.19739,-97.98348,TENANGO DAM
MEX11642,20.20264,-103.30051,LITORAL STATION E
MEX11295,20.20803,-98.02922,NECAXA DAM 1
MEX11294,20.21638,-98.00201,NECAXA DAM 2
MEX11462,20.22143,-98.559989,BLUE LAKE SAN MIGUEL REGLA
MEX11365,20.23743,-101.13328,LAKE OF YURIRIA 2
MEX11361,20.23812,-101.09267,LAKE OF YURIRIA 3
MEX11362,20.24038,-101.15874,LAKE OF YURIRIA 1
MEX11363,20.24636,-101.17537,LAKE OF YURIRIA 4
MEX11364,20.26025,-101.1697,LAKE OF YURIRIA 5
MEX11643,20.28306,-103.18832,LITORAL STATION H
MEX11832,20.28382,-101.08871,LAKE OF YURIRIA 6
MEX11644,20.28698,-103.24847,LITORAL STATION G
MEX11645,20.31339,-103.14373,AQUEDUCT CHAPALA GUADALAJARA
MEX11799,20.32435,-101.46089,MARKAZUZA DERIVATOR
MEX11306,20.37954,-103.65213,LAGOON OF ATOTONILCO 2
MEX11307,20.4053,-103.67282,ATOTONILCO LAGOON 3
MEX11334,20.40953,-103.30269,LAGOON CAJITITLAN III
MEX11296,20.41148,-103.9041,WATER EYE DAM INLET
MEX11408,20.41332,-100.07812,RQ9 WATERS BELOW THE DAM CONSTITUTION OF 1917
MEX11337,20.41404,-103.32117,LAGOON CAJITITLAN II
MEX11297,20.41916,-103.90109,CURTAIN WATER EYE DAM
MEX11869,20.41996,-103.37029,LAGOON CAJITITLAN ENTRANCE
MEX11336,20.42063,-103.30541,LAGOON CAJITITLAN IV
MEX11335,20.42298,-103.3427,LAGOON CAJITITLAN I
MEX11864,20.43295,-103.31647,LAGOON CAJITITLAN CORTINA
MEX11313,20.46668,-103.65081,HURTADO CORTINA DAM
MEX11312,20.479,-103.65375,HURTADO CENTER DAM
MEX11646,20.49539,-103.63992,HURTADO DAM ENTRANCE
MEX11842,20.50432,-100.41184,THE BATAN DAM
MEX11395,20.50872,-99.89896,THE CENTENARY DAM 3
MEX11342,20.51966,-102.36891,SAN ONOFRE CORTINA Dam
MEX11341,20.52416,-102.37051,SAN ONOFRE CENTRO DAM
MEX11394,20.54635,-99.84287,EXIT OF THE DAM TABLETS
MEX11332,20.5772,-103.33043,LAS PINTAS CORTINA DAM
MEX11333,20.58021,-103.32639,LAS PINTAS CENTRO DAM
MEX11291,20.59729,-103.84513,LA VEGA CORTINA DAM
MEX11289,20.63645,-103.85028,LA VEGA CENTRO DAM
MEX11087,20.65711,-89.21893,LAGUNAS DE YALAHAU STATE PARK 2
MEX11290,20.66849,-103.85226,LA VEGA DAM IN FRONT OF TECUCHITLAN
MEX11343,20.68059,-102.97246,ING DAM. ELIAS GONZALEZ CHAVEZ CORTINA
MEX11287,20.68176,-98.86408,LAGOON OF METZTITLAN 1
MEX11344,20.68642,-102.94728,ING DAM. ELIAS GONZALEZ CHAVEZ CENTRO
MEX11288,20.68757,-98.87022,LAGOON OF METZTITLAN 2
MEX11345,20.69178,-102.91882,ING DAM. ELIAS GONZALEZ CHAVEZ ENTRADA
MEX11347,20.7029,-102.991,LA JOYA CORTINA DAM
MEX11348,20.70794,-102.98984,LA JOYA CENTRO DAM
MEX11647,20.77281,-99.50433,INFIERNILLO DAM PUMPS
MEX11648,20.77489,-101.91853,SAN JOSE DE LA PAZ
MEX11431,20.78652,-100.45358,SANTA CATARINA DAM
MEX11392,20.8263,-100.03107,COLON DAM
MEX11649,20.8466,-100.8223,IGNACIO ALLENDE 1 DAM
MEX11405,20.85045,-102.69979,THE JIHUITE DAM ENTRANCE
MEX11404,20.85118,-102.70729,THE JIHUITE CENTER DAM
MEX11403,20.85392,-102.71486,THE JIHUITE CORTINA DAM
MEX11650,20.8814,-100.7913,IGNACIO ALLENDE DAM 3
MEX11246,20.89566,-103.6662,SANTA ROSA III DAM
MEX11247,20.89908,-103.6815,SANTA ROSA II DAM
MEX11248,20.90336,-103.65561,SANTA ROSA IV DAM
MEX11249,20.90531,-103.69628,SANTA ROSA I DAM
MEX11250,20.9095,-103.70473,SANTA ROSA CORTINA DAM
MEX11651,20.91636,-100.80187,IGNACIO ALLENDE DAM 2
MEX11251,20.91686,-103.65022,SANTA ROSA V DAM
MEX11252,20.92339,-103.64249,SANTA ROSA DAM ENTRANCE
MEX11652,21.02435,-101.22611,LAS TORRES 1 DAM
MEX11653,21.02534,-101.21945,LAS TORRES DAM 3
MEX11654,21.02792,-101.22189,LAS TORRES DAM 2
MEX11381,21.02953,-102.6917,EL SALTO DAM (TEQUILERA)
MEX11382,21.03976,-102.70457,EL SALTO CORTINA DAM
MEX11655,21.04037,-101.2792,LA SOLEDAD DAM 2
MEX11656,21.04272,-101.27984,LA SOLEDAD DAM 1
VND23875,21.0458,105.834,"West Lake, Hanoi"
MEX11657,21.04857,-101.2514,PREA LA ESPERANZA 3
MEX11380,21.04903,-102.6828,DAM EL SALTO CENTRO
MEX11658,21.04986,-101.25558,THE HOPE 1 DAM
MEX11659,21.05071,-102.63777,DAM EL SALTO ENTRANCE
MEX11660,21.05366,-101.25394,PREA LA ESPERANZA 2
MEX11661,21.07369,-89.72096,NOC-AC
MEX11662,21.10128,-100.52988,LA BARLEY DAM
MEX11472,21.1551,-100.2941,MELCHOR ORTEGA 3 DAM
MEX11473,21.1557,-100.2973,MELCHOR ORTEGA 2 DAM
MEX11474,21.1571,-100.2993,MELCHOR ORTEGA 1 DAM
MEX11663,21.1579,-102.45805,JALOSTOTITLAN CORTINA DAM
MEX11860,21.17327,-101.69003,PREA EL PALOTE 1
MEX11664,21.1733,-101.68842,EL PALOTE 2 DAM
MEX11383,21.17567,-101.68037,EL PALOTE DAM 3
MEX11384,21.17667,-101.68039,PREA EL PALOTE 2
MEX11858,21.17839,-101.68004,PREA EL PALOTE 4
MEX11665,21.18014,-104.07268,LA YESCA II Dam
MEX11666,21.18609,-99.48436,JALPAN 6 DAM
MEX11667,21.18759,-104.08057,PASS OF THE YESCA
MEX11668,21.19246,-104.23697,RIO GRANDE DE SANTIAGO 17
MEX11256,21.19486,-99.47543,JALPAN 2 DAM
MEX11257,21.19783,-99.47539,JALPAN 7 DAM
MEX11258,21.19994,-99.47599,JALPAN 1 DAM
MEX11669,21.20031,-104.09846,LA YESCA I Dam
MEX11670,21.20119,-99.4705,JALPAN 5 DAM
MEX11671,21.2013,-104.0542,LA YESCA III DAM
MEX11259,21.20343,-99.47482,JALPAN DAM 3
MEX11260,21.20477,-99.4713,JALPAN 8 DAM
MEX11672,21.20601,-99.47091,JALPAN
MEX11285,21.20614,-104.73335,LAGUNA DE SAN PEDRO LAGUNILLAS 1 (SOUTH ZONE)
MEX11673,21.20632,-99.47252,JALPAN 4 DAM
MEX11286,21.21276,-104.73859,LAGUNA DE SAN PEDRO LAGUNILLAS 2 (NORTH AREA)
MEX11308,21.27861,-104.68264,TEPELTITIC MALECON LAGOON
MEX11674,21.3531,-100.3773,PASS OF COWBOYS DAM 3
MEX11675,21.3592,-100.384,PASS OF COWBOYS DAM 2
MEX11243,21.36276,-104.57044,LAGOON OF SANTA MARIA DEL ORO 1 (RESTAURANT LA MAT
MEX11676,21.36422,-100.38885,PASS OF COWBOYS DAM 1
MEX11244,21.37075,-104.57626,LAGUNA DE SANTA MARIA DEL ORO 3 (AT THE HEIGHT OF 
MEX11245,21.373,-104.5611,LAGUNA DE SANTA MARIA DEL ORO 2 AT THE HEIGHT OF E
USA23137,21.38823,-157.8059,"Hoomaluhia Res Sec 3-2 nr Kaneohe, Oahu, HI"
USA23144,21.38879,-157.8042,"HOOMALUHIA RES SEC 2-2 NR KANEOHE, OAHU, HI"
USA23028,21.3899,-157.8045,"Hoomaluhia Res Sec 1-3 nr Kaneohe, Oahu, HI"
USA23147,21.3899,-157.8056,"HOOMALUHIA RES SEC 4-2 NR KANEOHE, OAHU, HI"
USA23089,21.39018,-157.8045,"Hoomaluhia Res. at outlet, nr Kaneohe, Oahu, HI"
MEX11677,21.40928,-104.42236,DAM EL CAJON 5
MEX11678,21.42495,-104.46196,EL CAJON 1 DAM (RIO SANTIAGO EL CAJON)
MEX11679,21.42505,-104.43808,DAM EL CAJON 3
MEX11680,21.42987,-104.44971,DAM EL CAJON 2 (IN THE CURTAIN)
MEX11681,21.43233,-104.43243,DAM EL CAJON 4
USA23607,21.49102413,-158.0259553,Wahiawa Reservoir
MEX11682,21.51799,-104.8133,LAGOON OF MORA
MEX11683,21.52829,-105.20662,LAKE CAMALOTA
MEX11684,21.60844,-100.23728,PREA EL REALITO 1
MEX11406,21.6179,-102.62546,SAN IGNACIO CORTINA DAM
MEX11407,21.6198,-102.628,SAN IGNACIO CENTRO DAM
MEX11393,21.62572,-100.54665,LA MUÑECA PREY (TOMA WORK)
MEX11685,21.62602,-100.26826,PREA EL REALITO 2
MEX11367,21.62972,-103.36361,EXCAME 3 DAM
MEX11368,21.64222,-103.36278,EXCAME 2 DAM
MEX11369,21.645,-103.35056,EXCAME 1 DAM
MEX11104,21.67156,-98.1427,STONE STEP (CHICAYAN) 4
MEX11195,21.69157,-104.63705,Agua Milpa
MEX11105,21.69301,-98.1348,STONE STEP (CHICAYAN) 3
MEX11106,21.71389,-98.17113,STONE STEP (CHICAYAN) 2
MEX11107,21.73654,-98.15676,STONE STEP (CHICAYAN) 1
MEX11390,21.78043,-102.3708,EL NIAGARA DAM 100M WATERS ABOVE LA CORTINA
MEX11389,21.79024,-102.36799,EL NIAGARA DAM 1000M WATERS ABOVE THE CURTAIN
MEX11387,21.8007,-102.37466,THE NIAGARA DAM 2000M WATERS ABOVE THE CURTAIN
MEX11388,21.81627,-102.37299,EL NIAGARA DAM 3500M WATERS ABOVE THE CURTAIN
MEX11686,21.82335,-102.77811,MEDIA LUNA 100M WATERS ABOVE THE CORTINA
MEX11687,21.85779,-102.6479,DAM BAD STEP COLA
MEX11688,21.85799,-102.65304,MALPASO DAM 100 M WATERS ABOVE THE CURTAIN
MEX11689,21.86921,-102.25658,THE CEDAZO DAM
MEX11461,21.87671,-101.16954,PROVIDENCIA 1 DAM
MEX11690,21.87899,-100.84968,VALENTIN GAMA DAM
MEX11691,21.90446,-102.75308,PEÑA BLANCA DAM 100 M WATERS ABOVE THE CURTAIN
MEX11856,21.90766,-102.26814,LOS GRINGOS DAM
MEX11692,21.9116,-102.43485,TAIL OF ABELARDO RODRIGUEZ DAM 2000M WATERS ABOVE 
MEX11409,21.91555,-102.4331,ABELARDO RODRIGUEZ DAM 1000M WATERS ABOVE LA CORTI
MEX11693,21.91633,-102.4286,ABELARDO RODRIGUEZ RESERVOIR 100M WATERS ABOVE LA 
MEX11694,21.94775,-102.72268,OLD MILKING DAM 100 M WATERS ABOVE THE CURTAIN
MEX11695,21.99751,-101.86181,LAS MERCEDES DAM
MEX11696,21.99809,-102.67545,LA CODORNIZ DAM 100M WATERS ABOVE THE CURTAIN
MEX11338,21.99944,-102.89639,THE CHIQUE 1 DAM
MEX11339,22.00639,-102.8967,THE CHIQUE 2 DAM
MEX11340,22.01694,-102.89444,THE CHIQUE 3 DAM
MEX11113,22.03605,-105.11051,LAGOON OF CUYUTLAN 3
MEX11115,22.03653,-105.10889,LAGOON OF CUYUTLAN 2
MEX11697,22.03943,-105.10872,LAGOON OF CUYUTLAN 4
MEX11114,22.04187,-105.11143,LAGOON OF CUYUTLAN 5
MEX11698,22.04343,-105.11107,LAGOON OF CUYUTLAN 6
MEX11848,22.07875,-101.09707,DAM EL TOLL 2
MEX11699,22.08945,-101.07638,EL POTOSINO DAM 2
MEX11442,22.09211,-101.10081,DAM EL TOLL 1
CUB10638,22.09444,-80.061111,Hanabanilla Reservoir
MEX11700,22.09971,-101.07793,EL POTOSINO DAM 1
MEX11414,22.12123,-102.35794,JOCOQUI Dam 100M WATERS ABOVE LA CORTINA
MEX11428,22.13077,-102.44221,PRESIDENT DAM CALLES TECONGO
MEX11701,22.1358,-102.37846,THE JOCOQUI COLA DAM
MEX11429,22.13645,-102.45887,PRESIDENT CALLES PAREDES DAM
MEX11702,22.14165,-102.41856,PRESIDENT DAM CALLES 100M WATERS ABOVE LA CORTINA
MEX11703,22.14338,-102.34201,PARCELARII HYDRANT IRRIGATION DISTRICT 001 PAVILIO
MEX11430,22.14564,-102.44423,PRESIDENTE CALLES RIO BLANCO DAM
MEX11413,22.14885,-101.05615,SAN JOSE 2 DAM
MEX11823,22.14917,-101.055,SAN JOSE 1 DAM
MEX11093,22.15104,-98.38246,MARLAND LAGOON 3
MEX11825,22.15166,-98.39651,MARLAND LAGOON 2
MEX11427,22.15254,-102.4263,PRESIDENT CALLES EMBARCADERO DAM
MEX11095,22.16552,-98.38406,MARLAND LAGOON 5
MEX11094,22.1777,-98.3813,MARLAND LAGOON 4
MEX11704,22.18899,-102.4653,CORTINA 50 ANNIVERSARY DAM
MEX11705,22.23844,-97.8764,"LAGUNA DEL CHAIREL, BOCATOMA COMAPA TAMPICO"
MEX11185,22.24692,-99.03737,LAS LAJILLAS 5 DAM
MEX11706,22.2473,-102.33911,EL SAUCILLO Dam 100M WATERS ABOVE LA CORTINA
MEX11186,22.263,-99.04793,LAS LAJILLAS DAM 2
MEX11187,22.26348,-99.04166,LAS LAJILLAS DAM 3
MEX11188,22.26494,-99.04415,LAS LAJILLAS DAM 1
MEX11519,22.26665,-97.8827,LA HERRADURA LAGOON
CUB10637,22.275,-80.54777,Damuji Reservoir
MEX11189,22.27943,-99.0413,LAS LAJILLAS 4 DAM
MEX11523,22.29025,-98.09654,"LAGUNA LA TORTUGA, BOMBS"
